date,month_num,weekday,ai_platform,ai_model_version,active_users,new_users,churned_users,daily_churn_rate,retention_rate,user_id,query_type,input_text,input_text_length,response_tokens,topic_category,user_rating,user_experience_score,session_duration_sec,device_type,language,response_accuracy,response_speed_sec,response_time_category,correction_needed,user_return_frequency,customer_support_interactions,region,query_type_general,query_type_technical
2024-07-02,7,Tuesday,ChatGPT,GPT-4-turbo,600000,30000,30000,0.05,0.95,15e08a9b-b718-423f-be4a-e128619f0d84,0,Write a blog post about personal finance,7,347,Content Creation,3,0.6,36,2,zh,0.7341,4.21,0,0,8,2,Niger,1,0
2024-07-02,7,Tuesday,ChatGPT,GPT-4-turbo,600000,30000,30000,0.05,0.95,92a6678e-c39a-470e-a58e-bd4a27c312a0,0,Write a blog post about climate change,7,54,Content Creation,4,1,12,0,de,0.6684,4.58,0,0,5,0,Slovenia,1,0
2024-07-02,7,Tuesday,ChatGPT,GPT-4-turbo,600000,30000,30000,0.05,0.95,9c31f0ea-7704-4fd0-a934-55c2d4aa0892,0,Draft a professional email about climate change,7,261,Professional Writing,4,1,25,1,de,0.7447,4.39,0,0,1,2,Puerto Rico,1,0
2024-07-02,7,Tuesday,ChatGPT,GPT-4-turbo,600000,30000,30000,0.05,0.95,794463a3-4894-441d-bce7-baadc52598fb,0,Draft a professional email about personal finance,7,266,Professional Writing,4,1,38,1,es,0.7335,4.46,0,0,1,2,Bahrain,1,0
2024-07-02,7,Tuesday,ChatGPT,GPT-4-turbo,600000,30000,30000,0.05,0.95,c87eb420-38f9-4486-a946-c9090ba69bac,0,Write a blog post about personal finance,7,73,Content Creation,4,1,36,0,en,0.7505,4.57,0,0,10,1,Bulgaria,1,0
2023-07-25,7,Tuesday,DeepSeek,DeepSeek-Chat 1.5,200000,20000,4000,0.02,0.95,1ee58246-567a-4c85-b4ad-85e7ceac9044,1,Explain SQL optimization algorithm,4,316,Algorithm Explanation,4,1.73,11,0,en,0.8502865606485812,1.13,1,0,9,2,Vanuatu,0,1
2023-07-25,7,Tuesday,DeepSeek,DeepSeek-Chat 1.5,200000,20000,4000,0.02,0.95,c503bc6b-46ba-4277-baff-b6e0a5fcba4f,1,Debug this error in SQL optimization:,6,51,Debugging,5,2.13,54,1,en,0.9048,0.96,1,0,7,0,South Georgia and the South Sandwich Islands,0,1
2023-07-25,7,Tuesday,DeepSeek,DeepSeek-Chat 1.5,200000,20000,4000,0.02,0.95,3695ce54-f614-42b0-977b-a87670718db3,1,Explain neural networks algorithm,4,73,Algorithm Explanation,5,2.13,15,0,zh,0.8939,1.11,1,0,3,0,Ecuador,0,1
2023-07-25,7,Tuesday,DeepSeek,DeepSeek-Chat 1.5,200000,20000,4000,0.02,0.95,aaf2ec8c-2237-43d5-a41e-aa45d44af7a7,1,Explain SQL optimization algorithm,4,289,Algorithm Explanation,5,2.13,20,2,zh,0.9213,1.2,1,0,8,1,Bermuda,0,1
2023-07-25,7,Tuesday,DeepSeek,DeepSeek-Chat 1.5,200000,20000,4000,0.02,0.95,cd70f341-2e76-4acf-9470-7218b88c0eac,1,Debug this error in neural networks:,6,476,Debugging,5,2.13,58,1,fr,0.8758,0.95,1,0,1,0,Czech Republic,0,1
2023-07-25,7,Tuesday,DeepSeek,DeepSeek-Chat 1.5,200000,20000,4000,0.02,0.95,eae491a7-b2f9-47c1-8549-d199d0ac2adc,0,How to implement SQL optimization in Python?,7,390,Implementation Help,5,2.13,34,0,fr,0.8891,1.28,1,0,5,0,South Georgia and the South Sandwich Islands,1,0
2023-07-25,7,Tuesday,DeepSeek,DeepSeek-Chat 1.5,200000,20000,4000,0.02,0.95,040ca8dc-8f26-4f31-8247-194705451535,1,Debug this error in neural networks:,6,235,Debugging,5,2.13,31,0,de,0.9179,1.2,1,0,5,0,Suriname,0,1
2023-07-25,7,Tuesday,DeepSeek,DeepSeek-Chat 1.5,200000,20000,4000,0.02,0.95,3414a0c1-864c-4f16-8779-aaf6ae439639,1,Optimize this SQL optimization code:,5,70,Code Optimization,4,1.73,34,1,zh,0.8872,1.01,1,0,7,0,Cook Islands,0,1
2023-07-25,7,Tuesday,DeepSeek,DeepSeek-Chat 1.5,200000,20000,4000,0.02,0.95,3814a4e3-5238-4789-89ad-4587a363a482,0,How to implement REST APIs in Python?,7,231,Implementation Help,4,1.73,15,0,de,0.8923,1,1,1,8,2,Belgium,1,0
2023-07-25,7,Tuesday,DeepSeek,DeepSeek-Chat 1.5,200000,20000,4000,0.02,0.95,dcdc4d59-3e50-45d1-b504-aab8874ec997,1,Debug this error in neural networks:,6,191,Debugging,5,2.13,57,0,en,0.852,1.27,1,0,5,1,Nigeria,0,1
2023-07-25,7,Tuesday,DeepSeek,DeepSeek-Chat 1.5,200000,20000,4000,0.02,0.95,cbf241b8-90c0-4c67-a057-e7b81733438f,0,How to implement SQL optimization in Python?,7,355,Implementation Help,5,2.13,51,0,de,0.8879,1.29,1,0,6,0,Vanuatu,1,0
2023-07-25,7,Tuesday,DeepSeek,DeepSeek-Chat 1.5,200000,20000,4000,0.02,0.95,8367458f-37a5-4f86-b319-1007915448dc,1,Debug this error in REST APIs:,6,314,Debugging,5,2.13,25,0,zh,0.9035,0.97,1,0,1,3,Senegal,0,1
2023-07-25,7,Tuesday,DeepSeek,DeepSeek-Chat 1.5,200000,20000,4000,0.02,0.95,bdc9a223-9279-49ad-a72c-22fea67b1126,1,Explain neural networks algorithm,4,474,Algorithm Explanation,4,1.73,29,1,de,0.9071,0.93,1,1,5,1,Vietnam,0,1
2023-07-25,7,Tuesday,DeepSeek,DeepSeek-Chat 1.5,200000,20000,4000,0.02,0.95,a43f34b7-6df4-4c9a-a239-baea9332f12f,1,Explain SQL optimization algorithm,4,238,Algorithm Explanation,5,2.13,15,0,fr,0.8388,0.93,1,0,8,0,Uzbekistan,0,1
2023-07-25,7,Tuesday,DeepSeek,DeepSeek-Chat 1.5,200000,20000,4000,0.02,0.95,c210b8b5-2e1a-4c67-9e11-bfec3cb1d6b5,0,How to implement neural networks in Python?,7,134,Implementation Help,5,2.13,14,0,zh,0.9321,0.99,1,0,7,1,Tanzania,1,0
2023-07-25,7,Tuesday,DeepSeek,DeepSeek-Chat 1.5,200000,20000,4000,0.02,0.95,90aaf773-74f2-49ae-a2d9-d5c7da888d0d,1,Debug this error in SQL optimization:,6,423,Debugging,5,2.13,27,0,zh,0.8829,1.26,1,0,6,0,Estonia,0,1
2023-07-25,7,Tuesday,DeepSeek,DeepSeek-Chat 1.5,200000,20000,4000,0.02,0.95,cf7fd6c0-700d-4f8c-9a44-a8e3a5640599,1,Optimize this neural networks code:,5,320,Code Optimization,5,2.13,49,1,de,0.9212,1.2,1,0,2,2,Oman,0,1
2023-07-25,7,Tuesday,DeepSeek,DeepSeek-Chat 1.5,200000,20000,4000,0.02,0.95,0dab51cf-61b5-483a-b9d0-3c909f52c939,1,Debug this error in neural networks:,6,71,Debugging,5,2.13,17,1,en,0.859,1.1,1,0,6,2,Turkey,0,1
2023-07-25,7,Tuesday,DeepSeek,DeepSeek-Chat 1.5,200000,20000,4000,0.02,0.95,3ba13ffc-37fc-4436-9b27-3cd96ed5e1fd,1,Explain SQL optimization algorithm,4,67,Algorithm Explanation,5,2.13,16,0,es,0.8544,1.24,1,0,2,2,Sri Lanka,0,1
2023-07-25,7,Tuesday,DeepSeek,DeepSeek-Chat 1.5,200000,20000,4000,0.02,0.95,3a21311a-22cb-49fe-bf3c-68efd13bfed8,0,How to implement SQL optimization in Python?,7,181,Implementation Help,5,2.13,36,3,fr,0.8865,1.09,1,0,2,1,Algeria,1,0
2024-08-28,8,Wednesday,ChatGPT,GPT-4-turbo,550000,27500,27500,0.05,0.95,1af75b9f-1df5-4826-948b-e9f530bf6e9b,0,Explain AI ethics in simple terms,6,398,Education,3,0.98,36,1,en,0.8555,2.65,1,0,10,1,Andorra,1,0
2024-08-28,8,Wednesday,ChatGPT,GPT-4-turbo,550000,27500,27500,0.05,0.95,c09862b3-8a7f-4811-b852-808d99e5413c,0,What are the best practices for AI ethics?,8,118,Best Practices,3,0.98,19,0,es,0.8076,2.88,1,0,1,2,Australia,1,0
2024-08-28,8,Wednesday,ChatGPT,GPT-4-turbo,550000,27500,27500,0.05,0.95,35cf12dd-fa95-4286-916b-9b98f6830334,0,What are the best practices for personal finance?,8,136,Best Practices,4,1.38,29,0,zh,0.854,2.88,1,1,10,2,Belgium,1,0
2024-08-28,8,Wednesday,ChatGPT,GPT-4-turbo,550000,27500,27500,0.05,0.95,44069adf-0d27-4857-ac67-07d3bbd5ee5c,0,Explain AI ethics in simple terms,6,173,Education,4,1.38,31,0,es,0.8696,2.59,1,0,9,2,Singapore,1,0
2024-11-27,11,Wednesday,DeepSeek,DeepSeek-Chat 1.5,2600000,260000,52000,0.02,0.95,5f493212-df53-4373-bbc0-c9bbba3cba7c,0,How to implement REST APIs in Python?,7,95,Implementation Help,4,1.68,23,0,de,0.9602,1.45,1,0,8,0,Taiwan,1,0
2024-11-27,11,Wednesday,DeepSeek,DeepSeek-Chat 1.5,2600000,260000,52000,0.02,0.95,21585b88-12eb-404b-9f4a-f5fcc01b7818,1,Explain neural networks algorithm,4,471,Algorithm Explanation,5,2.08,28,1,fr,0.9225,1.4,1,0,1,3,Albania,0,1
2024-11-27,11,Wednesday,DeepSeek,DeepSeek-Chat 1.5,2600000,260000,52000,0.02,0.95,9752620f-56dc-450d-8459-53650520078b,0,How to implement neural networks in Python?,7,499,Implementation Help,4,1.68,28,0,de,0.9652,1.57,1,0,2,1,Guam,1,0
2024-11-27,11,Wednesday,DeepSeek,DeepSeek-Chat 1.5,2600000,260000,52000,0.02,0.95,dc2642e5-f9a8-4087-ae5e-285cbec50371,0,How to implement neural networks in Python?,7,384,Implementation Help,5,2.08,51,1,zh,0.9608,1.32,1,0,10,3,India,1,0
2024-11-27,11,Wednesday,DeepSeek,DeepSeek-Chat 1.5,2600000,260000,52000,0.02,0.95,c0b7505c-f6ed-4d21-ab10-045181ad1830,1,Optimize this REST APIs code:,5,365,Code Optimization,5,2.08,51,1,de,0.9308,1.45,1,0,8,0,Kazakhstan,0,1
2024-11-27,11,Wednesday,DeepSeek,DeepSeek-Chat 1.5,2600000,260000,52000,0.02,0.95,bfcaa8a8-b03d-4444-a830-d685634a0ce0,1,Optimize this neural networks code:,5,422,Code Optimization,4,1.68,32,1,es,0.8865,1.64,1,0,3,2,Croatia,0,1
2024-11-27,11,Wednesday,DeepSeek,DeepSeek-Chat 1.5,2600000,260000,52000,0.02,0.95,c16ea434-48f7-4b62-b7e5-c3e5051922ea,1,Optimize this SQL optimization code:,5,173,Code Optimization,5,2.08,44,0,de,0.9517,1.53,1,0,6,0,Serbia,0,1
2024-11-27,11,Wednesday,DeepSeek,DeepSeek-Chat 1.5,2600000,260000,52000,0.02,0.95,99a27b3e-0618-4ab3-a8b1-78d114f2361b,0,How to implement SQL optimization in Python?,7,259,Implementation Help,5,2.08,35,1,en,0.8915,1.61,1,0,1,2,Nicaragua,1,0
2024-11-27,11,Wednesday,DeepSeek,DeepSeek-Chat 1.5,2600000,260000,52000,0.02,0.95,632f3ba1-4bfb-49ca-be20-c54edb03e65a,1,Debug this error in SQL optimization:,6,425,Debugging,5,2.08,45,1,es,0.9513,1.43,1,0,2,1,Iraq,0,1
2024-11-27,11,Wednesday,DeepSeek,DeepSeek-Chat 1.5,2600000,260000,52000,0.02,0.95,5e356b0d-cea8-41e5-b190-f72559ccb89f,1,Optimize this REST APIs code:,5,320,Code Optimization,5,2.08,33,0,en,0.9424,1.4,1,0,7,0,Comoros,0,1
2024-11-27,11,Wednesday,DeepSeek,DeepSeek-Chat 1.5,2600000,260000,52000,0.02,0.95,a9ce011e-2a32-4788-a855-2a2470edc5b8,1,Explain REST APIs algorithm,4,53,Algorithm Explanation,5,2.08,19,0,zh,0.9293,1.52,1,0,9,0,Macao,0,1
2024-07-12,7,Friday,ChatGPT,GPT-4-turbo,600000,30000,30000,0.05,0.95,cc2717fa-37b4-47cb-a06e-a7b3edf40604,0,Write a blog post about AI ethics,7,382,Content Creation,5,1.71,32,0,de,0.7627,3.09,1,0,3,1,Brunei Darussalam,1,0
2024-07-12,7,Friday,ChatGPT,GPT-4-turbo,600000,30000,30000,0.05,0.95,4c178a86-63b0-4599-b357-54eb8745f96a,0,What are the best practices for climate change?,8,170,Best Practices,3,0.91,17,1,zh,0.8098,3.16,1,0,5,0,Montenegro,1,0
2024-07-12,7,Friday,ChatGPT,GPT-4-turbo,600000,30000,30000,0.05,0.95,ecd9ed5c-79f5-4270-b6ad-f31ecca78219,0,Write a blog post about climate change,7,87,Content Creation,4,1.31,40,0,zh,0.7654,2.88,1,0,6,3,Luxembourg,1,0
2024-07-12,7,Friday,ChatGPT,GPT-4-turbo,600000,30000,30000,0.05,0.95,cf7d2c04-c172-472b-9db2-a3196a35e1bb,0,Explain AI ethics in simple terms,6,345,Education,4,1.31,8,0,en,0.7425,2.89,1,0,3,1,Bhutan,1,0
2024-07-12,7,Friday,ChatGPT,GPT-4-turbo,600000,30000,30000,0.05,0.95,eef4aaf3-17f4-4f0b-a95a-fea914c6d8f0,0,What are the best practices for AI ethics?,8,368,Best Practices,4,1.31,28,0,en,0.8061,3.04,1,0,5,3,Estonia,1,0
2024-07-12,7,Friday,ChatGPT,GPT-4-turbo,600000,30000,30000,0.05,0.95,d70e7022-0d64-4ec8-a9a2-134ddab71b6f,0,What are the best practices for AI ethics?,8,96,Best Practices,4,1.31,12,1,zh,0.8048,2.96,1,1,7,2,Rwanda,1,0
2024-07-12,7,Friday,ChatGPT,GPT-4-turbo,600000,30000,30000,0.05,0.95,32f6d703-e5d6-41dd-9db4-a0f12bef9cde,0,Draft a professional email about personal finance,7,447,Professional Writing,5,1.71,20,1,en,0.8304,3.08,1,0,6,2,Palestinian Territory,1,0
2024-07-12,7,Friday,ChatGPT,GPT-4-turbo,600000,30000,30000,0.05,0.95,878d7eea-c4ad-4672-aeb8-601eeb745371,0,Explain AI ethics in simple terms,6,203,Education,4,1.31,16,1,fr,0.7573,2.96,1,0,9,0,Tuvalu,1,0
2024-07-12,7,Friday,ChatGPT,GPT-4-turbo,600000,30000,30000,0.05,0.95,2602e6c2-7a6b-45d8-97cf-633e486f3b6b,0,Draft a professional email about climate change,7,73,Professional Writing,5,1.71,16,0,de,0.8336,3.1,1,0,2,1,Palestinian Territory,1,0
2024-07-12,7,Friday,ChatGPT,GPT-4-turbo,600000,30000,30000,0.05,0.95,cdd06a41-5daa-4838-aec5-30a417804fbe,0,Write a blog post about personal finance,7,213,Content Creation,5,1.71,38,1,fr,0.7788,3.03,1,0,7,0,Andorra,1,0
2024-07-12,7,Friday,ChatGPT,GPT-4-turbo,600000,30000,30000,0.05,0.95,4c070c79-b101-44b2-b51b-8d120ffb1644,0,Explain AI ethics in simple terms,6,226,Education,3,0.91,17,0,en,0.8062,3.1,1,0,4,1,Maldives,1,0
2024-07-12,7,Friday,ChatGPT,GPT-4-turbo,600000,30000,30000,0.05,0.95,d79e2cd8-9f66-4fbc-a417-cc129eb8c418,0,Write a blog post about AI ethics,7,341,Content Creation,5,1.71,32,0,de,0.7613,3.1,1,0,2,2,Equatorial Guinea,1,0
2024-07-12,7,Friday,ChatGPT,GPT-4-turbo,600000,30000,30000,0.05,0.95,4b1f78a1-6e7a-4a01-8400-f1c2cea176a8,0,Draft a professional email about personal finance,7,54,Professional Writing,5,1.71,39,0,es,0.7466,2.95,1,0,5,0,Zambia,1,0
2024-07-12,7,Friday,ChatGPT,GPT-4-turbo,600000,30000,30000,0.05,0.95,2a97dc8f-94ef-4dc8-ba86-554dd6d599eb,0,Explain AI ethics in simple terms,6,245,Education,4,1.31,40,1,de,0.8205,2.91,1,0,3,1,Kyrgyz Republic,1,0
2024-07-12,7,Friday,ChatGPT,GPT-4-turbo,600000,30000,30000,0.05,0.95,810890eb-fd9a-4dfe-a206-3a3b15808235,0,What are the best practices for AI ethics?,8,200,Best Practices,4,1.31,23,1,en,0.8301,3.11,1,0,5,0,Guinea-Bissau,1,0
2024-07-12,7,Friday,ChatGPT,GPT-4-turbo,600000,30000,30000,0.05,0.95,7a89221b-49fc-43e5-951b-9c82c5978c2a,0,Explain AI ethics in simple terms,6,155,Education,3,0.91,36,0,zh,0.8172,2.89,1,0,8,3,Guadeloupe,1,0
2024-06-11,6,Tuesday,DeepSeek,DeepSeek-Chat 1.5,1850000,185000,37000,0.02,0.95,4fa94a46-19ea-40b8-ac53-af7e2cec050c,1,Explain SQL optimization algorithm,4,424,Algorithm Explanation,5,2,33,0,de,0.9588,1.95,1,0,7,3,Marshall Islands,0,1
2024-06-11,6,Tuesday,DeepSeek,DeepSeek-Chat 1.5,1850000,185000,37000,0.02,0.95,83deac34-9357-4cba-9ece-4be0b217e552,0,How to implement neural networks in Python?,7,320,Implementation Help,5,2,30,3,en,0.9062,1.76,1,0,4,3,Togo,1,0
2024-06-11,6,Tuesday,DeepSeek,DeepSeek-Chat 1.5,1850000,185000,37000,0.02,0.95,6937223e-f684-40a0-9426-6fd7c3e66308,0,How to implement neural networks in Python?,7,50,Implementation Help,5,2,58,0,de,0.9586,2.02,1,0,10,0,Mali,1,0
2024-06-11,6,Tuesday,DeepSeek,DeepSeek-Chat 1.5,1850000,185000,37000,0.02,0.95,e152b210-5fa2-4eca-a315-2d46ea65fc59,0,How to implement REST APIs in Python?,7,356,Implementation Help,5,2,10,0,de,0.9385,1.95,1,0,7,2,Bhutan,1,0
2024-06-11,6,Tuesday,DeepSeek,DeepSeek-Chat 1.5,1850000,185000,37000,0.02,0.95,7f1e3c62-64bd-4c0d-83db-766868ee8161,0,How to implement SQL optimization in Python?,7,472,Implementation Help,5,2,29,1,fr,0.9359,1.83,1,0,6,3,Belize,1,0
2024-06-11,6,Tuesday,DeepSeek,DeepSeek-Chat 1.5,1850000,185000,37000,0.02,0.95,0c6adf9f-a779-471b-9134-f9e055f238df,1,Optimize this REST APIs code:,5,348,Code Optimization,5,2,11,1,es,0.9224,1.66,1,0,7,2,Kenya,0,1
2024-06-11,6,Tuesday,DeepSeek,DeepSeek-Chat 1.5,1850000,185000,37000,0.02,0.95,bd7ebcd3-dde9-4077-a507-67dab1b600a8,0,How to implement REST APIs in Python?,7,481,Implementation Help,4,1.6,16,0,en,0.9484,1.98,1,0,7,1,Netherlands Antilles,1,0
2024-06-11,6,Tuesday,DeepSeek,DeepSeek-Chat 1.5,1850000,185000,37000,0.02,0.95,7fb24597-f138-4e79-871c-b8fa23620e2e,1,Optimize this neural networks code:,5,332,Code Optimization,4,1.6,29,0,es,0.9531,1.79,1,0,9,3,Heard Island and McDonald Islands,0,1
2024-06-11,6,Tuesday,DeepSeek,DeepSeek-Chat 1.5,1850000,185000,37000,0.02,0.95,f9930cb2-a79a-4644-ace3-743b06dc1595,1,Explain SQL optimization algorithm,4,495,Algorithm Explanation,5,2,23,1,zh,0.9486,1.66,1,0,10,3,Costa Rica,0,1
2024-08-15,8,Thursday,ChatGPT,GPT-4-turbo,550000,27500,27500,0.05,0.95,9deff29c-6c58-4daa-bb82-ac5f468afeee,0,What are the best practices for personal finance?,8,463,Best Practices,4,1.47,13,1,de,0.8385,2.19,1,0,6,2,Syrian Arab Republic,1,0
2024-08-15,8,Thursday,ChatGPT,GPT-4-turbo,550000,27500,27500,0.05,0.95,adacdc14-741d-4322-a93a-1ef3cd327c4b,0,What are the best practices for climate change?,8,115,Best Practices,4,1.47,26,1,en,0.8551,2.23,1,0,3,3,Singapore,1,0
2024-08-15,8,Thursday,ChatGPT,GPT-4-turbo,550000,27500,27500,0.05,0.95,89429849-8434-46be-a83f-672faa7084ef,0,Write a blog post about personal finance,7,117,Content Creation,4,1.47,8,0,zh,0.8842,2.57,1,0,1,0,Portugal,1,0
2024-08-15,8,Thursday,ChatGPT,GPT-4-turbo,550000,27500,27500,0.05,0.95,28d7e08f-d24f-417b-9d13-9a6aca21871d,0,Write a blog post about climate change,7,378,Content Creation,5,1.87,30,0,en,0.8922,2.28,1,0,8,2,Singapore,1,0
2024-08-15,8,Thursday,ChatGPT,GPT-4-turbo,550000,27500,27500,0.05,0.95,1588eaaa-26f0-49ea-b421-365c4b906cbb,0,Write a blog post about climate change,7,409,Content Creation,4,1.47,18,1,en,0.8313,2.51,1,0,4,0,Cuba,1,0
2024-08-15,8,Thursday,ChatGPT,GPT-4-turbo,550000,27500,27500,0.05,0.95,36f7e74c-ec5f-4524-b97a-f0f2c4b859f2,0,What are the best practices for climate change?,8,396,Best Practices,5,1.87,12,0,zh,0.8183,2.3,1,0,1,1,Cyprus,1,0
2024-08-15,8,Thursday,ChatGPT,GPT-4-turbo,550000,27500,27500,0.05,0.95,3962a5a6-4204-436b-a76b-b0e3fe2c6e95,0,Write a blog post about AI ethics,7,332,Content Creation,4,1.47,6,0,zh,0.8888,2.4,1,0,10,3,Colombia,1,0
2024-08-15,8,Thursday,ChatGPT,GPT-4-turbo,550000,27500,27500,0.05,0.95,c0c569bc-3690-4fb9-b8ed-8312fce6c64d,0,Draft a professional email about AI ethics,7,99,Professional Writing,3,1.07,32,0,es,0.8649,2.5,1,0,2,1,Somalia,1,0
2024-08-15,8,Thursday,ChatGPT,GPT-4-turbo,550000,27500,27500,0.05,0.95,d10d7d02-4289-4363-92d2-6c901606379a,0,Draft a professional email about AI ethics,7,262,Professional Writing,5,1.87,30,1,fr,0.8176,2.41,1,0,2,3,Micronesia,1,0
2024-08-15,8,Thursday,ChatGPT,GPT-4-turbo,550000,27500,27500,0.05,0.95,fcf109c8-8a06-48b1-be1f-3268505781d5,0,What are the best practices for climate change?,8,99,Best Practices,4,1.47,8,1,de,0.8706,2.55,1,0,10,0,Maldives,1,0
2024-08-15,8,Thursday,ChatGPT,GPT-4-turbo,550000,27500,27500,0.05,0.95,353e5a03-56a5-481c-87b4-31470d1dae1c,0,What are the best practices for AI ethics?,8,142,Best Practices,5,1.87,25,1,fr,0.8926,2.57,1,0,9,0,Bermuda,1,0
2024-08-15,8,Thursday,ChatGPT,GPT-4-turbo,550000,27500,27500,0.05,0.95,1f9e1bf3-98d6-48b9-851a-2bce8f7fab4e,0,What are the best practices for AI ethics?,8,189,Best Practices,5,1.87,40,1,es,0.8641,2.56,1,0,10,2,Palestinian Territory,1,0
2024-08-15,8,Thursday,ChatGPT,GPT-4-turbo,550000,27500,27500,0.05,0.95,826c4e82-930b-4663-85e4-5cdc32e750d1,0,What are the best practices for AI ethics?,8,68,Best Practices,5,1.87,19,0,de,0.8364,2.35,1,0,8,0,France,1,0
2024-08-15,8,Thursday,ChatGPT,GPT-4-turbo,550000,27500,27500,0.05,0.95,faab04dc-aa7a-4144-8eb4-94271b1c1e12,0,Write a blog post about climate change,7,239,Content Creation,4,1.47,16,0,zh,0.8465,2.22,1,0,7,2,North Macedonia,1,0
2024-08-15,8,Thursday,ChatGPT,GPT-4-turbo,550000,27500,27500,0.05,0.95,54c7beff-f35e-48e6-8574-577993a32bbd,0,Explain climate change in simple terms,6,459,Education,4,1.47,14,1,es,0.9105,2.27,1,0,5,0,San Marino,1,0
2024-08-15,8,Thursday,ChatGPT,GPT-4-turbo,550000,27500,27500,0.05,0.95,0b6a010d-9d03-44c4-bf7f-7f8d2cc461e2,0,Explain personal finance in simple terms,6,118,Education,4,1.47,26,1,en,0.8377,2.46,1,0,9,1,Angola,1,0
2024-08-15,8,Thursday,ChatGPT,GPT-4-turbo,550000,27500,27500,0.05,0.95,80a9e07d-602c-4039-8282-7f45d6e5d063,0,Draft a professional email about climate change,7,464,Professional Writing,3,1.07,15,0,zh,0.8197,2.52,1,0,2,0,Tanzania,1,0
2024-08-15,8,Thursday,ChatGPT,GPT-4-turbo,550000,27500,27500,0.05,0.95,4220527f-4c01-468b-a476-fd76a670e84e,0,Write a blog post about AI ethics,7,222,Content Creation,5,1.87,13,1,de,0.8319,2.27,1,0,3,3,Lesotho,1,0
2024-09-25,9,Wednesday,DeepSeek,DeepSeek-Chat 1.5,2300000,230000,46000,0.02,0.95,4580d8c2-1348-45da-8eff-49f5b2365d0a,1,Explain REST APIs algorithm,4,135,Algorithm Explanation,5,2.18,45,1,es,0.8975,1,2,1,6,1,Gabon,0,1
2024-09-25,9,Wednesday,DeepSeek,DeepSeek-Chat 1.5,2300000,230000,46000,0.02,0.95,7f5c780e-5d3b-4611-89cd-6ef756fdadc5,1,Debug this error in neural networks:,6,376,Debugging,4,1.78,45,1,en,0.8872,1.06,2,0,4,0,Lao People's Democratic Republic,0,1
2024-09-25,9,Wednesday,DeepSeek,DeepSeek-Chat 1.5,2300000,230000,46000,0.02,0.95,3059d5c5-78ec-4f6d-8771-12c8a8447843,1,Explain REST APIs algorithm,4,247,Algorithm Explanation,4,1.78,29,1,zh,0.9313,0.95,2,1,9,2,Hong Kong,0,1
2024-09-25,9,Wednesday,DeepSeek,DeepSeek-Chat 1.5,2300000,230000,46000,0.02,0.95,dda213ff-dcf8-4d4e-9bf0-59a2ac379027,0,How to implement neural networks in Python?,7,469,Implementation Help,5,2.18,21,0,de,0.8915,0.8,2,0,2,3,Libyan Arab Jamahiriya,1,0
2024-09-25,9,Wednesday,DeepSeek,DeepSeek-Chat 1.5,2300000,230000,46000,0.02,0.95,cce5154d-d3b2-4854-b456-d1a9bbd5b347,1,Explain neural networks algorithm,4,225,Algorithm Explanation,4,1.78,19,0,de,0.8557,0.72,2,0,2,2,Hungary,0,1
2024-09-25,9,Wednesday,DeepSeek,DeepSeek-Chat 1.5,2300000,230000,46000,0.02,0.95,4258a58f-11ce-4484-8f62-c0d4a9d81a14,1,Explain SQL optimization algorithm,4,184,Algorithm Explanation,5,2.18,24,0,fr,0.9408,0.95,2,0,9,3,Cambodia,0,1
2024-09-25,9,Wednesday,DeepSeek,DeepSeek-Chat 1.5,2300000,230000,46000,0.02,0.95,b61ef142-6ae3-4382-b830-804e0688e56f,1,Optimize this SQL optimization code:,5,320,Code Optimization,4,1.78,50,0,es,0.9297,0.86,2,0,7,3,Jersey,0,1
2024-09-25,9,Wednesday,DeepSeek,DeepSeek-Chat 1.5,2300000,230000,46000,0.02,0.95,3f330533-42be-42ed-84d0-5ee15b7fc1bd,1,Explain REST APIs algorithm,4,195,Algorithm Explanation,5,2.18,20,1,fr,0.9237,1,2,0,2,3,Sweden,0,1
2024-09-25,9,Wednesday,DeepSeek,DeepSeek-Chat 1.5,2300000,230000,46000,0.02,0.95,804fdd65-ca89-48a6-9ce7-2a157d30c32d,1,Debug this error in REST APIs:,6,464,Debugging,4,1.78,39,2,es,0.955,0.94,2,0,1,0,Paraguay,0,1
2024-09-25,9,Wednesday,DeepSeek,DeepSeek-Chat 1.5,2300000,230000,46000,0.02,0.95,2f32c43f-1b91-402e-8d9e-a2f8873ffca9,1,Explain neural networks algorithm,4,80,Algorithm Explanation,5,2.18,29,0,en,0.9293,0.97,2,0,6,2,Guinea,0,1
2024-09-25,9,Wednesday,DeepSeek,DeepSeek-Chat 1.5,2300000,230000,46000,0.02,0.95,cc1bbe58-4162-4d56-bd07-abaabf6fb8c0,0,How to implement neural networks in Python?,7,493,Implementation Help,5,2.18,54,1,en,0.8909,0.74,2,0,5,1,Cambodia,1,0
2024-09-25,9,Wednesday,DeepSeek,DeepSeek-Chat 1.5,2300000,230000,46000,0.02,0.95,8ec366be-de2a-4bfb-8f8c-afa26711498c,1,Optimize this SQL optimization code:,5,339,Code Optimization,5,2.18,13,1,en,0.9349,1.04,2,0,6,2,Burkina Faso,0,1
2024-09-25,9,Wednesday,DeepSeek,DeepSeek-Chat 1.5,2300000,230000,46000,0.02,0.95,d7e0bad1-d0e6-4b09-b6eb-666156c6adf1,0,How to implement neural networks in Python?,7,440,Implementation Help,5,2.18,27,3,de,0.9155,1.05,2,0,6,1,Equatorial Guinea,1,0
